341	314217	315665	0.000135000
342	315665	317113	0.010507000
343	317113	318561	0.000089000
344	318561	320009	0.000157000
345	320009	321457	0.000122000
346	321457	322905	0.000099000
347	322905	324353	0.000134000
348	324353	325801	0.000130000
349	325801	327249	0.000111000
350	327249	328697	0.000115000
351	328697	330145	0.000131000
352	330145	331593	0.000115000
353	331593	333041	0.000131000
354	333041	334489	0.000115000
355	334489	335937	0.000130000
356	335937	337385	0.000115000
357	337385	338833	0.000131000
358	338833	340281	0.000115000
359	340281	341729	0.000130000
360	341729	343177	0.000165000
361	343177	344625	0.000147000
362	344625	346073	0.000131000
363	346073	347521	0.000114000
364	347521	348969	0.000132000
365	348969	350417	0.000114000
366	350417	351865	0.000131000
367	351865	353313	0.000115000
368	353313	354761	0.000131000
369	354761	356209	0.000114000
370	356209	357657	0.000144000
371	357657	359105	0.000111000
372	359105	360553	0.000130000
373	360553	362001	0.000115000
392	362001	364897	0.011218000
393	364897	367793	0.012243000
394	367793	369241	0.000143000
395	369241	370689	0.000126000
396	370689	372137	0.000112000
397	372137	375033	0.000185000
398	375033	377929	0.000256000
399	377929	379377	0.000187000
400	379377	380825	0.000112000
401	380825	382273	0.000143000
402	382273	383721	0.000105000
403	383721	385169	0.000147000
404	385169	386617	0.000100000
405	386617	388065	0.000125000
406	388065	389513	0.000131000
407	389513	390961	0.000115000
408	390961	392409	0.000131000
409	392409	393857	0.000114000
410	393857	395305	0.000131000
411	395305	396753	0.000115000
412	396753	398201	0.000131000
413	398201	399649	0.000115000
414	399649	401097	0.000132000
415	401097	402545	0.000115000
416	402545	403993	0.000131000
417	403993	405441	0.000114000
418	405441	406889	0.000129000
419	406889	408337	0.000117000
420	408337	409785	0.000129000
421	409785	411233	0.000116000
422	411233	412681	0.000131000
423	412681	414129	0.000115000
424	414129	415577	0.000130000
445	415577	418473	0.009370000
446	418473	421369	0.012254000
447	421369	422817	0.000199000
448	422817	424265	0.000130000
449	424265	425713	0.000111000
450	425713	427161	0.000138000
451	427161	428609	0.000115000
452	428609	430057	0.000148000
453	430057	431505	0.000098000
454	431505	432953	0.000146000
455	432953	434401	0.000095000
456	434401	437297	0.000180000
457	437297	438745	0.000205000
458	438745	440193	0.000109000
459	440193	441641	0.000144000
460	441641	443089	0.000100000
461	443089	444537	0.000131000
462	444537	445985	0.000113000
463	445985	447433	0.000132000
464	447433	448881	0.000114000
465	448881	450329	0.000131000
466	450329	451777	0.000115000
467	451777	453225	0.000131000
468	453225	454673	0.000115000
469	454673	456121	0.000130000
470	456121	457569	0.000116000
471	457569	459017	0.000130000
472	459017	460465	0.000116000
473	460465	461913	0.000130000
474	461913	463361	0.000115000
475	463361	464809	0.000131000
476	464809	466257	0.000115000
477	466257	467705	0.000130000
478	467705	469153	0.000116000
479	469153	470601	0.000129000
480	470601	472049	0.000117000
501	472049	473497	0.008988000
502	473497	474945	0.000115000
503	474945	477841	0.012209000
504	477841	479289	0.000152000
505	479289	480737	0.000124000
506	480737	482185	0.000148000
507	482185	483633	0.000130000
508	483633	485081	0.000132000
509	485081	486529	0.000131000
510	486529	487977	0.000136000
511	487977	489425	0.000113000
512	489425	492321	0.000214000
513	492321	493769	0.000207000
514	493769	495217	0.000121000
515	495217	496665	0.000127000
516	496665	498113	0.000125000
517	498113	499561	0.000102000
518	499561	501009	0.000132000
519	501009	502457	0.000114000
520	502457	503905	0.000132000
521	503905	505353	0.000163000
522	505353	506801	0.000116000
523	506801	508249	0.000130000
524	508249	509697	0.000115000
525	509697	511145	0.000130000
526	511145	512593	0.000116000
527	512593	514041	0.000129000
528	514041	515489	0.000116000
529	515489	516937	0.000130000
530	516937	518385	0.000115000
531	518385	519833	0.000131000
532	519833	521281	0.000115000
533	521281	522729	0.000132000
534	522729	524177	0.000114000
535	524177	525625	0.000131000
536	525625	527073	0.000115000
537	527073	528521	0.000131000
538	528521	529969	0.000114000
539	529969	531417	0.000133000
562	531417	534313	0.008915000
563	534313	537209	0.012283000
564	537209	538657	0.000194000
565	538657	540105	0.000132000
566	540105	541553	0.000098000
567	541553	543001	0.000123000
568	543001	545897	0.000194000
569	545897	547345	0.000176000
570	547345	548793	0.000126000
571	548793	551689	0.000214000
572	551689	553137	0.000204000
573	553137	554585	0.000096000
574	554585	557481	0.000181000
575	557481	560377	0.000249000
576	560377	563273	0.000238000
577	563273	564721	0.000222000
578	564721	566169	0.000094000
579	566169	567617	0.000140000
580	567617	569065	0.000105000
581	569065	570513	0.000130000
582	570513	571961	0.000114000
583	571961	573409	0.000131000
584	573409	574857	0.000114000
585	574857	576305	0.000132000
586	576305	577753	0.000113000
587	577753	579201	0.000132000
588	579201	580649	0.000113000
589	580649	582097	0.000134000
590	582097	583545	0.000114000
591	583545	584993	0.000131000
592	584993	586441	0.000114000
593	586441	587889	0.000132000
594	587889	589337	0.000112000
595	589337	590785	0.000135000
596	590785	592233	0.000128000
619	592233	593681	0.008599000
620	593681	595129	0.000113000
621	595129	596577	0.000148000
622	596577	599473	0.012107000
623	599473	600921	0.000154000
624	600921	602369	0.000044000
625	602369	603817	0.000195000
626	603817	605265	0.000107000
627	605265	606713	0.000137000
628	606713	608161	0.000124000
629	608161	609609	0.000131000
630	609609	611057	0.000113000
631	611057	612505	0.000129000
632	612505	613953	0.000125000
633	613953	615401	0.001168000
634	615401	616849	0.000150000
635	616849	618297	0.000098000
636	618297	619745	0.000125000
637	619745	621193	0.000116000
638	621193	622641	0.000131000
639	622641	624089	0.000135000
640	624089	625537	0.000112000
641	625537	626985	0.000115000
642	626985	628433	0.000128000
643	628433	629881	0.000115000
644	629881	631329	0.000132000
645	631329	632777	0.000115000
646	632777	634225	0.000130000
647	634225	635673	0.000115000
648	635673	637121	0.000131000
649	637121	638569	0.000115000
650	638569	640017	0.000130000
651	640017	641465	0.000114000
652	641465	642913	0.000133000
653	642913	644361	0.000131000
654	644361	645809	0.000114000
655	645809	647257	0.000132000
656	647257	648705	0.000113000
657	648705	650153	0.000133000
658	650153	651601	0.000114000
659	651601	653049	0.000131000
660	653049	654497	0.000115000
661	654497	655945	0.000131000
662	655945	657393	0.000113000
686	657393	658841	0.007355000
687	658841	660289	0.000131000
688	660289	663185	0.012224000
689	663185	664633	0.000153000
690	664633	666081	0.000108000
691	666081	667529	0.000131000
692	667529	668977	0.000112000
693	668977	670425	0.000137000
694	670425	671873	0.000114000
695	671873	674769	0.000174000
696	674769	676217	0.000212000
697	676217	677665	0.000107000
698	677665	679113	0.000145000
699	679113	680561	0.001016000
700	680561	682009	0.000115000
701	682009	683457	0.000130000
702	683457	684905	0.000111000
703	684905	686353	0.000133000
704	686353	687801	0.000114000
705	687801	689249	0.000131000
706	689249	690697	0.000117000
707	690697	692145	0.000129000
708	692145	693593	0.000113000
709	693593	695041	0.000133000
710	695041	696489	0.000114000
711	696489	697937	0.000130000
712	697937	699385	0.000116000
713	699385	700833	0.000130000
714	700833	702281	0.000117000
715	702281	703729	0.000129000
716	703729	705177	0.000116000
717	705177	706625	0.000131000
718	706625	708073	0.000117000
719	708073	709521	0.000127000
720	709521	710969	0.000117000
721	710969	712417	0.000129000
722	712417	713865	0.000132000
723	713865	715313	0.000115000
724	715313	716761	0.000131000
725	716761	718209	0.000114000
726	718209	719657	0.000131000
727	719657	721105	0.000115000
728	721105	722553	0.000131000
729	722553	724001	0.000116000
730	724001	725449	0.000129000
754	725449	728345	0.007303000
755	728345	731241	0.012309000
756	731241	732689	0.000133000
757	734137	735585	0.000114000
758	735585	737033	0.000211000
759	737033	738481	0.000127000
760	738481	739929	0.000186000
761	739929	741377	0.000110000
762	741377	744273	0.000189000
763	744273	745721	0.000190000
764	745721	748617	0.001041000
765	748617	750065	0.000190000
766	750065	752961	0.000175000
767	752961	755857	0.000244000
768	755857	758753	0.000252000
769	758753	760201	0.000240000
770	760201	761649	0.000047000
771	761649	763097	0.000163000
772	763097	764545	0.000029000
773	764545	767441	0.000260000
774	767441	768889	0.000205000
775	768889	771785	0.000161000
776	771785	773233	0.000183000
777	773233	774681	0.000130000
778	774681	776129	0.000114000
779	776129	777577	0.000133000
780	777577	779025	0.000114000
781	779025	780473	0.000133000
782	780473	781921	0.000112000
783	781921	783369	0.000131000
784	783369	784817	0.000115000
785	784817	786265	0.000132000
786	786265	787713	0.000114000
787	787713	789161	0.000131000
788	789161	790609	0.000114000
789	790609	792057	0.000132000
790	792057	793505	0.000114000
791	793505	794953	0.000131000
830	794953	796401	0.006990000
831	796401	797849	0.000121000
832	797849	799297	0.000116000
833	799297	800745	0.012110000
834	800745	802193	0.000128000
835	802193	803641	0.000113000
836	803641	805089	0.000134000
837	805089	806537	0.000441000
838	732689	734137	0.000175000
839	806537	807985	0.000058000
840	807985	809433	0.000134000
841	809433	810881	0.000133000
842	810881	812329	0.000111000
843	812329	815225	0.000958000
844	815225	816673	0.000206000
845	816673	819569	0.000302000
846	819569	821017	0.000206000
847	821017	822465	0.000275000
848	822465	823913	0.000152000
849	823913	825361	0.000113000
850	825361	826809	0.000188000
851	826809	828257	0.000186000
852	828257	829705	0.000178000
853	829705	831153	0.000167000
854	831153	832601	0.000112000
855	832601	834049	0.000248000
856	834049	835497	0.000129000
857	835497	836945	0.000229000
858	836945	838393	0.000133000
859	838393	839841	0.000246000
860	839841	841289	0.000158000
861	841289	842737	0.000220000
862	842737	844185	0.000123000
891	844185	847081	0.020919000
892	847081	848529	0.000148000
893	848529	849977	0.000112000
894	849977	851425	0.000125000
895	851425	852873	0.000155000
896	852873	854321	0.000092000
897	854321	855769	0.000127000
898	855769	857217	0.000132000
899	857217	858665	0.000107000
900	858665	860113	0.000128000
901	860113	861561	0.000128000
902	861561	863009	0.000128000
903	863009	864457	0.000105000
904	864457	865905	0.000128000
905	865905	867353	0.000118000
906	867353	868801	0.000131000
907	868801	870249	0.000111000
908	870249	871697	0.000132000
909	871697	873145	0.000113000
910	873145	874593	0.000132000
911	874593	876041	0.000131000
912	876041	877489	0.000114000
913	877489	878937	0.000181000
914	878937	880385	0.000180000
915	880385	881833	0.000163000
916	881833	883281	0.000362000
917	883281	884729	0.000157000
918	884729	886177	0.000254000
919	886177	887625	0.000112000
920	887625	889073	0.000214000
921	889073	890521	0.000131000
922	890521	891969	0.000246000
923	891969	893417	0.000130000
957	893417	896313	0.014737000
958	896313	899209	0.006441000
959	899209	900657	0.000110000
960	900657	902105	0.000115000
961	902105	903553	0.000124000
962	903553	905001	0.000714000
963	905001	906449	0.000122000
964	906449	907897	0.000114000
965	907897	909345	0.000132000
966	909345	910793	0.000114000
967	910793	912241	0.000137000
968	912241	913689	0.000109000
969	913689	915137	0.000144000
970	915137	916585	0.000120000
971	916585	918033	0.000116000
972	918033	919481	0.000103000
973	919481	922377	0.000183000
974	922377	923825	0.000208000
975	923825	925273	0.000032000
976	925273	926721	0.000230000
977	926721	928169	0.000096000
978	928169	931065	0.000208000
979	931065	932513	0.000172000
980	932513	933961	0.000101000
981	933961	935409	0.000131000
982	935409	936857	0.000114000
983	936857	938305	0.000132000
984	938305	939753	0.000116000
985	939753	941201	0.000144000
986	941201	942649	0.000110000
987	942649	944097	0.000126000
988	944097	945545	0.000117000
1008	945545	946993	0.013810000
1009	946993	948441	0.000889000
1010	948441	949889	0.000128000
1011	949889	952785	0.006464000
1012	952785	954233	0.000146000
1013	954233	955681	0.000133000
1014	955681	958577	0.000622000
1015	958577	960025	0.000203000
1016	960025	961473	0.000127000
1017	961473	962921	0.000126000
1018	962921	964369	0.000110000
1019	964369	965817	0.000135000
1020	965817	967265	0.000114000
1021	967265	968713	0.000119000
1022	968713	970161	0.000124000
1023	970161	971609	0.000131000
1024	971609	973057	0.000114000
1025	973057	974505	0.000130000
1026	974505	975953	0.000117000
1027	975953	977401	0.000129000
1028	977401	978849	0.000117000
1029	978849	980297	0.000130000
1030	980297	981745	0.000117000
1031	981745	983193	0.000042000
1032	983193	984641	0.000204000
1033	984641	986089	0.000129000
1034	986089	987537	0.000115000
1035	987537	988985	0.000133000
1036	988985	990433	0.000112000
1037	990433	991881	0.000131000
1038	991881	993329	0.000114000
1039	993329	994777	0.000168000
1040	994777	996225	0.000127000
1041	996225	997673	0.000116000
1042	997673	999121	0.000131000
1061	999121	1002017	0.014670000
1062	1002017	1003465	0.000205000
1063	1003465	1006361	0.006460000
1064	1006361	1007809	0.000149000
1065	1007809	1009257	0.000108000
1066	1009257	1010705	0.000145000
1067	1010705	1013601	0.000321000
1068	1013601	1016497	0.000314000
1069	1016497	1017945	0.000187000
1070	1017945	1019393	0.000114000
1071	1019393	1020841	0.000144000
1072	1020841	1022289	0.000106000
1073	1022289	1023737	0.000141000
1074	1023737	1025185	0.000099000
1075	1025185	1026633	0.000132000
1076	1026633	1028081	0.000113000
1077	1028081	1029529	0.000180000
1078	1029529	1030977	0.000115000
1079	1030977	1032425	0.000132000
1080	1032425	1033873	0.000114000
1081	1033873	1035321	0.000131000
1082	1035321	1036769	0.000114000
1083	1036769	1038217	0.000132000
1084	1038217	1039665	0.000114000
1085	1039665	1041113	0.000132000
1086	1041113	1042561	0.000114000
1087	1042561	1044009	0.000131000
1088	1044009	1045457	0.000114000
1089	1045457	1046905	0.000132000
1090	1046905	1048353	0.000111000
1091	1048353	1049801	0.000167000
1092	1049801	1051249	0.000140000
1093	1051249	1052697	0.000105000
1094	1052697	1054145	0.000131000
1113	1054145	1057041	0.014634000
1114	1057041	1059937	0.006706000
1115	1059937	1061385	0.000121000
1116	1061385	1062833	0.000129000
1117	1062833	1064281	0.000120000
1118	1064281	1067177	0.000224000
1119	1067177	1068625	0.000217000
1120	1068625	1070073	0.000115000
1121	1070073	1071521	0.000115000
1122	1071521	1072969	0.000131000
1123	1072969	1074417	0.000111000
1124	1074417	1075865	0.000134000
1125	1075865	1077313	0.000128000
1126	1077313	1078761	0.000123000
1127	1078761	1080209	0.000106000
1128	1080209	1081657	0.000128000
1129	1081657	1083105	0.000115000
1130	1083105	1084553	0.000146000
1131	1084553	1086001	0.000132000
1132	1086001	1087449	0.000115000
1133	1087449	1088897	0.000132000
1134	1088897	1090345	0.000213000
1135	1090345	1091793	0.000130000
1136	1091793	1093241	0.000115000
1137	1093241	1094689	0.000130000
1138	1094689	1096137	0.000116000
1139	1096137	1097585	0.000130000
1140	1097585	1099033	0.000116000
1141	1099033	1100481	0.000133000
1142	1100481	1101929	0.000117000
1143	1101929	1103377	0.000127000
1144	1103377	1104825	0.000113000
1145	1104825	1106273	0.000129000
1146	1106273	1107721	0.000119000
1147	1107721	1109169	0.000130000
1166	1109169	1112065	0.014723000
1167	1112065	1113513	0.000202000
1168	1113513	1116409	0.006516000
1169	1116409	1117857	0.000190000
1170	1117857	1119305	0.000104000
1171	1119305	1122201	0.000234000
1172	1122201	1123649	0.000204000
1173	1123649	1125097	0.000107000
1174	1125097	1126545	0.000128000
1175	1126545	1127993	0.000123000
1176	1127993	1129441	0.000124000
1177	1129441	1130889	0.000111000
1178	1130889	1132337	0.000132000
1179	1132337	1133785	0.000163000
1180	1133785	1135233	0.000132000
1181	1135233	1136681	0.000114000
1182	1136681	1138129	0.000131000
1183	1138129	1139577	0.000117000
1184	1139577	1141025	0.000129000
1185	1141025	1142473	0.000116000
1186	1142473	1143921	0.000129000
1187	1143921	1145369	0.000116000
1188	1145369	1146817	0.000130000
1189	1146817	1148265	0.000131000
1190	1148265	1149713	0.000116000
1191	1149713	1151161	0.000131000
1192	1151161	1152609	0.000113000
1193	1152609	1154057	0.000132000
1194	1154057	1155505	0.000114000
1195	1155505	1156953	0.000132000
1196	1156953	1158401	0.000152000
1197	1158401	1159849	0.000095000
1198	1159849	1161297	0.000131000
1199	1161297	1162745	0.000114000
1200	1162745	1164193	0.000131000
1220	1164193	1165641	0.013252000
1221	1165641	1167089	0.000130000
1222	1167089	1169985	0.001472000
1223	1169985	1172881	0.006774000
1224	1172881	1174329	0.000147000
1225	1174329	1175777	0.000133000
1226	1175777	1177225	0.000111000
1227	1177225	1178673	0.000127000
1228	1178673	1180121	0.000115000
1229	1180121	1181569	0.000142000
1230	1181569	1183017	0.000104000
1231	1183017	1184465	0.000136000
1232	1184465	1185913	0.000110000
1233	1185913	1187361	0.000148000
1234	1187361	1188809	0.000132000
1235	1188809	1190257	0.000114000
1236	1190257	1191705	0.000130000
1237	1191705	1193153	0.000114000
1238	1193153	1194601	0.000131000
1239	1194601	1196049	0.000117000
1240	1196049	1197497	0.000131000
1241	1197497	1198945	0.000114000
1242	1198945	1200393	0.000130000
1243	1200393	1201841	0.000113000
1244	1201841	1203289	0.000134000
1245	1203289	1204737	0.000113000
1246	1204737	1206185	0.000132000
1247	1206185	1207633	0.000115000
1248	1207633	1209081	0.000131000
1249	1209081	1210529	0.000114000
1250	1210529	1211977	0.000132000
1251	1211977	1213425	0.000114000
1252	1213425	1214873	0.000131000
1253	1214873	1216321	0.000148000
1254	1216321	1217769	0.000130000
1255	1217769	1219217	0.000117000
1256	1219217	1220665	0.000129000
1276	1220665	1223561	0.013361000
1277	1223561	1226457	0.001504000
1278	1226457	1227905	0.000204000
1279	1227905	1230801	0.006720000
1280	1230801	1232249	0.000091000
1281	1232249	1233697	0.000173000
1282	1233697	1235145	0.000127000
1283	1235145	1236593	0.000121000
1284	1236593	1238041	0.000126000
1285	1238041	1239489	0.000128000
1286	1239489	1240937	0.000113000
1287	1240937	1242385	0.000115000
1288	1242385	1243833	0.000130000
1289	1243833	1245281	0.000115000
1290	1245281	1246729	0.000134000
1291	1246729	1248177	0.000127000
1292	1248177	1249625	0.000116000
1293	1249625	1251073	0.000130000
1294	1251073	1252521	0.000115000
1295	1252521	1253969	0.000132000
1296	1253969	1255417	0.000117000
1297	1255417	1256865	0.000129000
1298	1256865	1258313	0.000118000
1299	1258313	1259761	0.000126000
1300	1259761	1261209	0.000116000
1301	1261209	1262657	0.000130000
1302	1262657	1264105	0.000116000
1303	1264105	1265553	0.000131000
1304	1265553	1267001	0.000112000
1305	1267001	1268449	0.000133000
1306	1268449	1269897	0.000113000
1307	1269897	1271345	0.000132000
1308	1271345	1272793	0.000115000
1309	1272793	1274241	0.000131000
1310	1274241	1275689	0.000115000
1311	1275689	1277137	0.000132000
1332	1277137	1278585	0.011859000
1333	1278585	1280033	0.000129000
1334	1280033	1281481	0.001265000
1335	1281481	1282929	0.000110000
1336	1282929	1285825	0.001417000
1337	1285825	1288721	0.007050000
1338	1288721	1290169	0.000160000
1339	1290169	1291617	0.000127000
1340	1291617	1293065	0.000110000
1341	1293065	1294513	0.000130000
1342	1294513	1295961	0.000116000
1343	1295961	1297409	0.000130000
1344	1297409	1298857	0.000112000
1345	1298857	1300305	0.000132000
1346	1300305	1301753	0.000123000
1347	1301753	1304649	0.000176000
1348	1304649	1306097	0.000203000
1349	1306097	1307545	0.000127000
1350	1307545	1308993	0.000108000
1351	1308993	1310441	0.000116000
1352	1310441	1311889	0.000131000
1353	1311889	1313337	0.000115000
1354	1313337	1314785	0.000133000
1355	1314785	1316233	0.000111000
1356	1316233	1317681	0.000133000
1357	1317681	1319129	0.000113000
1358	1319129	1320577	0.000132000
1359	1320577	1322025	0.000113000
1360	1322025	1323473	0.000134000
1361	1323473	1324921	0.000113000
1362	1324921	1326369	0.000132000
1363	1326369	1327817	0.000113000
1364	1327817	1329265	0.000134000
1365	1329265	1330713	0.000111000
1366	1330713	1332161	0.000133000
1367	1332161	1333609	0.000114000
1368	1333609	1335057	0.000132000
1369	1335057	1336505	0.000114000
1390	1336505	1339401	0.011696000
1391	1339401	1342297	0.001469000
1392	1342297	1345193	0.001357000
1393	1345193	1348089	0.007115000
1394	1348089	1349537	0.000157000
1395	1349537	1350985	0.000107000
1396	1350985	1352433	0.000136000
1397	1352433	1353881	0.000111000
1398	1353881	1355329	0.000137000
1399	1355329	1356777	0.000105000
1400	1356777	1358225	0.000133000
1401	1358225	1359673	0.000112000
1402	1359673	1361121	0.000149000
1403	1361121	1362569	0.000154000
1404	1362569	1364017	0.000099000
1405	1364017	1366913	0.000183000
1406	1366913	1368361	0.000204000
1407	1368361	1369809	0.000101000
1408	1369809	1371257	0.000137000
1409	1371257	1372705	0.000107000
1410	1372705	1374153	0.000130000
1411	1374153	1375601	0.000114000
1412	1375601	1377049	0.000131000
1413	1377049	1378497	0.000116000
1414	1378497	1379945	0.000130000
1415	1379945	1381393	0.000115000
1416	1381393	1382841	0.000164000
1417	1382841	1384289	0.000133000
1418	1384289	1385737	0.000113000
1419	1385737	1387185	0.000131000
1420	1387185	1388633	0.000114000
1421	1388633	1390081	0.000131000
1422	1390081	1391529	0.000115000
1423	1391529	1392977	0.000130000
1424	1392977	1394425	0.000116000
1425	1394425	1395873	0.000130000
1446	1395873	1397321	0.011522000
1447	1397321	1398769	0.000108000
1448	1398769	1401665	0.001418000
1449	1401665	1404561	0.001314000
1450	1404561	1407457	0.007286000
1451	1407457	1408905	0.000147000
1452	1408905	1410353	0.000114000
1453	1410353	1411801	0.000125000
1454	1411801	1413249	0.000116000
1455	1413249	1414697	0.000130000
1456	1414697	1416145	0.000113000
1457	1416145	1417593	0.000131000
1458	1417593	1419041	0.000115000
1459	1419041	1420489	0.000130000
1460	1420489	1421937	0.000142000
1461	1421937	1423385	0.000119000
1462	1423385	1424833	0.000126000
1463	1424833	1426281	0.000106000
1464	1426281	1427729	0.000132000
1465	1427729	1429177	0.000116000
1466	1429177	1430625	0.000131000
1467	1430625	1432073	0.000113000
1468	1432073	1433521	0.000132000
1469	1433521	1434969	0.000114000
1470	1434969	1436417	0.000130000
1471	1436417	1437865	0.000115000
1472	1437865	1439313	0.000131000
1473	1439313	1440761	0.000115000
1474	1440761	1442209	0.000131000
1475	1442209	1443657	0.000115000
1476	1443657	1445105	0.000130000
1477	1445105	1446553	0.000117000
1478	1446553	1448001	0.000130000
1479	1448001	1449449	0.000114000
1480	1449449	1450897	0.000130000
1481	1450897	1452345	0.000120000
1482	1452345	1453793	0.000126000
1483	1453793	1455241	0.000116000
1504	1455241	1458137	0.011676000
1505	1458137	1459585	0.000186000
1506	1459585	1462481	0.001227000
1507	1462481	1465377	0.001289000
