2962	0.002370000
1514	0.000149000
1514	0.000101000
1514	0.000142000
1514	0.000116000
1514	0.000118000
1514	0.000125000
1514	0.000126000
1514	0.000115000
1514	0.025589000
1514	0.000113000
1514	0.000129000
1514	0.000130000
1514	0.000112000
1514	0.000131000
1514	0.000120000
1514	0.000127000
1514	0.000117000
1514	0.000131000
1514	0.000112000
1514	0.000133000
2962	0.024393000
1514	0.000155000
1514	0.000133000
1514	0.000105000
1514	0.000129000
1514	0.000113000
1514	0.000132000
2962	0.000186000
1514	0.000210000
1514	0.000101000
1514	0.000130000
1514	0.000112000
1514	0.000132000
1514	0.000114000
1514	0.000130000
1514	0.000114000
1514	0.000132000
1514	0.000114000
1514	0.000131000
1514	0.023587000
1514	0.000103000
1514	0.000131000
1514	0.000118000
1514	0.000128000
1514	0.000119000
1514	0.000130000
1514	0.000109000
2962	0.000184000
1514	0.000207000
1514	0.000106000
1514	0.000133000
1514	0.000119000
1514	0.000122000
1514	0.000130000
1514	0.000113000
1514	0.000133000
1514	0.000113000
1514	0.000132000
1514	0.000115000
1514	0.000132000
1514	0.000113000
1514	0.000135000
1514	0.000111000
1514	0.012019000
2962	0.010893000
1514	0.000180000
1514	0.000135000
1514	0.000116000
1514	0.000130000
1514	0.000128000
1514	0.000119000
1514	0.000119000
1514	0.000126000
1514	0.000111000
1514	0.000131000
1514	0.000116000
1514	0.000130000
1514	0.000114000
1514	0.000130000
1514	0.000116000
1514	0.000130000
1514	0.000117000
1514	0.000129000
1514	0.000116000
1514	0.000131000
1514	0.000113000
1514	0.000133000
1514	0.000113000
2962	0.012015000
2962	0.010973000
1514	0.000173000
1514	0.000129000
1514	0.000133000
1514	0.000118000
1514	0.000127000
1514	0.000115000
2962	0.000193000
1514	0.000210000
1514	0.000103000
1514	0.000130000
1514	0.000113000
1514	0.000132000
1514	0.000115000
1514	0.000130000
1514	0.000116000
1514	0.000130000
1514	0.000116000
1514	0.000130000
1514	0.000115000
1514	0.000131000
1514	0.000118000
1514	0.000128000
1514	0.000115000
2962	0.011815000
1514	0.000109000
1514	0.010719000
1514	0.000096000
2962	0.000185000
1514	0.000191000
1514	0.000124000
1514	0.000135000
1514	0.000102000
1514	0.000130000
1514	0.000119000
1514	0.000126000
1514	0.000115000
1514	0.000130000
1514	0.000116000
1514	0.000130000
1514	0.000131000
1514	0.000115000
1514	0.000131000
1514	0.000114000
1514	0.000131000
1514	0.000116000
1514	0.000129000
1514	0.000117000
1514	0.000130000
1514	0.000116000
1514	0.000131000
1514	0.000116000
2962	0.011866000
1514	0.010707000
1514	0.000111000
1514	0.000104000
1514	0.000132000
1514	0.000115000
1514	0.000127000
1514	0.000121000
1514	0.000172000
1514	0.000050000
1514	0.000156000
1514	0.000113000
1514	0.000129000
1514	0.000125000
1514	0.000121000
1514	0.000130000
1514	0.000112000
1514	0.000133000
1514	0.000114000
1514	0.000131000
1514	0.000115000
1514	0.000133000
1514	0.000113000
1514	0.000131000
1514	0.000115000
1514	0.000130000
1514	0.000115000
1514	0.000131000
1514	0.000116000
1514	0.000130000
2962	0.011764000
1514	0.000196000
1514	0.010519000
1514	0.000109000
1514	0.000133000
1514	0.000117000
1514	0.000114000
1514	0.000129000
1514	0.000134000
1514	0.000115000
1514	0.000112000
2962	0.000182000
1514	0.000204000
1514	0.000111000
1514	0.000126000
1514	0.000113000
1514	0.000129000
1514	0.000117000
1514	0.000130000
1514	0.000116000
1514	0.000129000
1514	0.000116000
1514	0.000133000
1514	0.000112000
1514	0.000135000
1514	0.000111000
1514	0.000130000
1514	0.000115000
1514	0.000133000
1514	0.000113000
1514	0.011514000
1514	0.000107000
1514	0.000135000
1514	0.010507000
1514	0.000089000
1514	0.000157000
1514	0.000122000
1514	0.000099000
1514	0.000134000
1514	0.000130000
1514	0.000111000
1514	0.000115000
1514	0.000131000
1514	0.000115000
1514	0.000131000
1514	0.000115000
1514	0.000130000
1514	0.000115000
1514	0.000131000
1514	0.000115000
1514	0.000130000
1514	0.000165000
1514	0.000147000
1514	0.000131000
1514	0.000114000
1514	0.000132000
1514	0.000114000
1514	0.000131000
1514	0.000115000
1514	0.000131000
1514	0.000114000
1514	0.000144000
1514	0.000111000
1514	0.000130000
1514	0.000115000
2962	0.011218000
2962	0.012243000
1514	0.000143000
1514	0.000126000
1514	0.000112000
2962	0.000185000
2962	0.000256000
1514	0.000187000
1514	0.000112000
1514	0.000143000
1514	0.000105000
1514	0.000147000
1514	0.000100000
1514	0.000125000
1514	0.000131000
1514	0.000115000
1514	0.000131000
1514	0.000114000
1514	0.000131000
1514	0.000115000
1514	0.000131000
1514	0.000115000
1514	0.000132000
1514	0.000115000
1514	0.000131000
1514	0.000114000
1514	0.000129000
1514	0.000117000
1514	0.000129000
1514	0.000116000
1514	0.000131000
1514	0.000115000
1514	0.000130000
2962	0.009370000
2962	0.012254000
1514	0.000199000
1514	0.000130000
1514	0.000111000
1514	0.000138000
1514	0.000115000
1514	0.000148000
1514	0.000098000
1514	0.000146000
1514	0.000095000
2962	0.000180000
1514	0.000205000
1514	0.000109000
1514	0.000144000
1514	0.000100000
1514	0.000131000
1514	0.000113000
1514	0.000132000
1514	0.000114000
1514	0.000131000
1514	0.000115000
1514	0.000131000
1514	0.000115000
1514	0.000130000
1514	0.000116000
1514	0.000130000
1514	0.000116000
1514	0.000130000
1514	0.000115000
1514	0.000131000
1514	0.000115000
1514	0.000130000
1514	0.000116000
1514	0.000129000
1514	0.000117000
1514	0.008988000
1514	0.000115000
2962	0.012209000
1514	0.000152000
1514	0.000124000
1514	0.000148000
1514	0.000130000
1514	0.000132000
1514	0.000131000
1514	0.000136000
1514	0.000113000
2962	0.000214000
1514	0.000207000
1514	0.000121000
1514	0.000127000
1514	0.000125000
1514	0.000102000
1514	0.000132000
1514	0.000114000
1514	0.000132000
1514	0.000163000
1514	0.000116000
1514	0.000130000
1514	0.000115000
1514	0.000130000
1514	0.000116000
1514	0.000129000
1514	0.000116000
1514	0.000130000
1514	0.000115000
1514	0.000131000
1514	0.000115000
1514	0.000132000
1514	0.000114000
1514	0.000131000
1514	0.000115000
1514	0.000131000
1514	0.000114000
1514	0.000133000
2962	0.008915000
2962	0.012283000
1514	0.000194000
1514	0.000132000
1514	0.000098000
1514	0.000123000
2962	0.000194000
1514	0.000176000
1514	0.000126000
2962	0.000214000
1514	0.000204000
1514	0.000096000
2962	0.000181000
2962	0.000249000
2962	0.000238000
1514	0.000222000
1514	0.000094000
1514	0.000140000
1514	0.000105000
1514	0.000130000
1514	0.000114000
1514	0.000131000
1514	0.000114000
1514	0.000132000
1514	0.000113000
1514	0.000132000
1514	0.000113000
1514	0.000134000
1514	0.000114000
1514	0.000131000
1514	0.000114000
1514	0.000132000
1514	0.000112000
1514	0.000135000
1514	0.000128000
1514	0.008599000
1514	0.000113000
1514	0.000148000
2962	0.012107000
1514	0.000154000
1514	0.000044000
1514	0.000195000
1514	0.000107000
1514	0.000137000
1514	0.000124000
1514	0.000131000
1514	0.000113000
1514	0.000129000
1514	0.000125000
1514	0.001168000
1514	0.000150000
1514	0.000098000
1514	0.000125000
1514	0.000116000
1514	0.000131000
1514	0.000135000
1514	0.000112000
1514	0.000115000
1514	0.000128000
1514	0.000115000
