2.423701000	160729	126
2.423831000	162177	126
2.423947000	163625	126
2.424077000	165073	126
2.424193000	166521	126
2.424323000	167969	126
2.424438000	169417	126
2.424569000	170865	126
2.424687000	172313	126
2.424815000	173761	126
2.424930000	175209	126
2.436018000	126	139009
2.446985000	126	141905
2.447250000	126	144801
2.447487000	126	147697
2.447733000	126	150593
2.447939000	126	153489
2.448230000	126	156385
2.448476000	126	159281
2.448723000	126	162177
2.448969000	126	165073
2.449215000	126	167969
2.449459000	126	170865
2.449709000	126	173761
2.449952000	126	176657
2.461767000	176657	126
2.461876000	179553	126
2.472595000	181001	126
2.472691000	182449	126
2.472876000	183897	126
2.473067000	186793	126
2.473191000	188241	126
2.473326000	189689	126
2.473428000	191137	126
2.473558000	192585	126
2.473677000	194033	126
2.473803000	195481	126
2.473918000	196929	126
2.474048000	198377	126
2.474164000	199825	126
2.474294000	201273	126
2.474425000	202721	126
2.474540000	204169	126
2.474671000	205617	126
2.474785000	207065	126
2.474916000	208513	126
2.475032000	209961	126
2.475161000	211409	126
2.475278000	212857	126
2.475408000	214305	126
2.475524000	215753	126
2.475655000	217201	126
2.475771000	218649	126
2.486863000	126	179553
2.497668000	126	182449
2.497928000	126	186793
2.498220000	126	189689
2.498449000	126	192585
2.498710000	126	195481
2.498943000	126	198377
2.499185000	126	201273
2.499446000	126	204169
2.499693000	126	207065
2.499938000	126	209961
2.500181000	126	212857
2.500429000	126	215753
2.500675000	126	218649
2.512541000	220097	126
2.523248000	222993	126
2.523359000	224441	126
2.523463000	225889	126
2.523595000	227337	126
2.523710000	228785	126
2.523837000	230233	126
2.523958000	231681	126
2.524130000	233129	126
2.524180000	234577	126
2.524336000	236025	126
2.524449000	237473	126
2.524578000	238921	126
2.524703000	240369	126
2.524824000	241817	126
2.524954000	243265	126
2.525066000	244713	126
2.525199000	246161	126
2.525313000	247609	126
2.525444000	249057	126
2.525559000	250505	126
2.525692000	251953	126
2.525805000	253401	126
2.525936000	254849	126
2.526051000	256297	126
2.526181000	257745	126
2.526296000	259193	126
2.526427000	260641	126
2.526543000	262089	126
2.526673000	263537	126
2.537625000	126	222993
2.548449000	126	225889
2.548625000	126	228785
2.548860000	126	231681
2.549173000	126	234577
2.549360000	126	237473
2.549601000	126	240369
2.549847000	126	243265
2.550087000	126	246161
2.550334000	126	249057
2.550581000	126	251953
2.550826000	126	254849
2.551071000	126	257745
2.551318000	126	260641
2.551566000	126	263537
2.563330000	264985	126
2.563526000	267881	126
2.574045000	269329	126
2.574154000	270777	126
2.574287000	272225	126
2.574404000	273673	126
2.574518000	275121	126
2.574647000	276569	126
2.574781000	278017	126
2.574896000	279465	126
2.575008000	280913	126
2.575190000	282361	126
2.575394000	285257	126
2.575505000	286705	126
2.575631000	288153	126
2.575744000	289601	126
2.575873000	291049	126
2.575990000	292497	126
2.576120000	293945	126
2.576236000	295393	126
2.576365000	296841	126
2.576481000	298289	126
2.576614000	299737	126
2.576726000	301185	126
2.576861000	302633	126
2.576972000	304081	126
2.577102000	305529	126
2.577217000	306977	126
2.577350000	308425	126
2.577463000	309873	126
2.588399000	126	267881
2.599122000	126	270777
2.599175000	126	272225
2.599320000	126	273673
2.599557000	126	276569
2.599807000	126	279465
2.600031000	126	282361
2.600232000	126	285257
2.600542000	126	288153
2.600772000	126	291049
2.601017000	126	293945
2.601260000	126	296841
2.601506000	126	299737
2.601749000	126	302633
2.602000000	126	305529
2.602243000	126	308425
2.602488000	126	311321
2.614002000	311321	126
2.614109000	312769	126
2.614244000	314217	126
2.624751000	315665	126
2.624840000	317113	126
2.624997000	318561	126
2.625119000	320009	126
2.625218000	321457	126
2.625352000	322905	126
2.625482000	324353	126
2.625593000	325801	126
2.625708000	327249	126
2.625839000	328697	126
2.625954000	330145	126
2.626085000	331593	126
2.626200000	333041	126
2.626330000	334489	126
2.626445000	335937	126
2.626576000	337385	126
2.626691000	338833	126
2.626821000	340281	126
2.626986000	341729	126
2.627133000	343177	126
2.627264000	344625	126
2.627378000	346073	126
2.627510000	347521	126
2.627624000	348969	126
2.627755000	350417	126
2.627870000	351865	126
2.628001000	353313	126
2.628115000	354761	126
2.628259000	356209	126
2.628370000	357657	126
2.628500000	359105	126
2.628615000	360553	126
2.639163000	126	314217
2.649834000	126	317113
2.649903000	126	318561
2.650141000	126	321457
2.650369000	126	324353
2.650605000	126	327249
2.650852000	126	330145
2.651095000	126	333041
2.651342000	126	335937
2.651588000	126	338833
2.651832000	126	341729
2.652148000	126	344625
2.652395000	126	347521
2.652640000	126	350417
2.652883000	126	353313
2.653126000	126	356209
2.653392000	126	359105
2.653645000	126	362001
2.664863000	362001	126
2.677106000	364897	126
2.677249000	367793	126
2.677375000	369241	126
2.677487000	370689	126
2.677672000	372137	126
2.677928000	375033	126
2.678115000	377929	126
2.678227000	379377	126
2.678370000	380825	126
2.678475000	382273	126
2.678622000	383721	126
2.678722000	385169	126
2.678847000	386617	126
2.678978000	388065	126
2.679093000	389513	126
2.679224000	390961	126
2.679338000	392409	126
2.679469000	393857	126
2.679584000	395305	126
2.679715000	396753	126
2.679830000	398201	126
2.679962000	399649	126
2.680077000	401097	126
2.680208000	402545	126
2.680322000	403993	126
2.680451000	405441	126
2.680568000	406889	126
2.680697000	408337	126
2.680813000	409785	126
2.680944000	411233	126
2.681059000	412681	126
2.681189000	414129	126
2.689945000	126	364897
2.702196000	126	367793
2.702288000	126	369241
2.702416000	126	370689
2.702518000	126	372137
2.702694000	126	375033
2.702969000	126	377929
2.703263000	126	380825
2.703501000	126	383721
2.703743000	126	386617
2.703999000	126	389513
2.704246000	126	392409
2.704491000	126	395305
2.704736000	126	398201
2.704984000	126	401097
2.705229000	126	403993
2.705470000	126	406889
2.705720000	126	409785
2.705965000	126	412681
2.706211000	126	415577
2.715581000	415577	126
2.727835000	418473	126
2.728034000	421369	126
2.728164000	422817	126
2.728275000	424265	126
2.728413000	425713	126
2.728528000	427161	126
2.728676000	428609	126
2.728774000	430057	126
2.728920000	431505	126
2.729015000	432953	126
2.729195000	434401	126
2.729400000	437297	126
2.729509000	438745	126
2.729653000	440193	126
2.729753000	441641	126
2.729884000	443089	126
2.729997000	444537	126
2.730129000	445985	126
2.730243000	447433	126
2.730374000	448881	126
2.730489000	450329	126
2.730620000	451777	126
2.730735000	453225	126
2.730865000	454673	126
2.730981000	456121	126
2.731111000	457569	126
2.731227000	459017	126
2.731357000	460465	126
2.731472000	461913	126
2.731603000	463361	126
2.731718000	464809	126
2.731848000	466257	126
2.731964000	467705	126
2.732093000	469153	126
2.732210000	470601	126
2.740631000	126	418473
2.752888000	126	421369
2.753065000	126	422817
2.753185000	126	424265
2.753442000	126	427161
2.753705000	126	430057
2.753946000	126	432953
2.754237000	126	437297
2.754543000	126	440193
2.754783000	126	443089
2.755023000	126	445985
2.755269000	126	448881
2.755513000	126	451777
2.755758000	126	454673
2.756006000	126	457569
2.756251000	126	460465
2.756496000	126	463361
2.756743000	126	466257
2.756988000	126	469153
2.757235000	126	472049
2.766223000	472049	126
2.766338000	473497	126
2.778547000	474945	126
2.778699000	477841	126
2.778823000	479289	126
2.778971000	480737	126
2.779101000	482185	126
2.779233000	483633	126
2.779364000	485081	126
2.779500000	486529	126
2.779613000	487977	126
2.779827000	489425	126
2.780034000	492321	126
2.780155000	493769	126
2.780282000	495217	126
2.780407000	496665	126
2.780509000	498113	126
2.780641000	499561	126
2.780755000	501009	126
2.780887000	502457	126
2.781050000	503905	126
2.781166000	505353	126
2.781296000	506801	126
2.781411000	508249	126
2.781541000	509697	126
2.781657000	511145	126
2.781786000	512593	126
2.781902000	514041	126
2.782032000	515489	126
2.782147000	516937	126
2.782278000	518385	126
2.782393000	519833	126
2.782525000	521281	126
2.782639000	522729	126
2.782770000	524177	126
2.782885000	525625	126
2.783016000	527073	126
2.783130000	528521	126
2.783263000	529969	126
2.788701000		
2.791382000	126	474945
2.803662000	126	477841
2.803737000	126	479289
2.803866000	126	480737
2.804125000	126	483633
2.804389000	126	486529
2.804638000	126	489425
2.804868000	126	492321
2.805187000	126	495217
2.805439000	126	498113
2.805663000	126	501009
2.805911000	126	503905
2.806194000	126	506801
2.806435000	126	509697
2.806679000	126	512593
2.806924000	126	515489
2.807171000	126	518385
2.807416000	126	521281
2.807661000	126	524177
2.807909000	126	527073
2.808153000	126	529969
2.817068000	531417	126
2.829351000	534313	126
2.829545000	537209	126
2.829677000	538657	126
2.829775000	540105	126
2.829898000	541553	126
2.830092000	543001	126
2.830268000	545897	126
2.830394000	547345	126
2.830608000	548793	126
2.830812000	551689	126
2.830908000	553137	126
2.831089000	554585	126
2.831338000	557481	126
2.831576000	560377	126
2.831798000	563273	126
2.831892000	564721	126
2.832032000	566169	126
2.832137000	567617	126
2.832267000	569065	126
2.832381000	570513	126
2.832512000	571961	126
2.832626000	573409	126
2.832758000	574857	126
2.832871000	576305	126
2.833003000	577753	126
2.833116000	579201	126
2.833250000	580649	126
2.833364000	582097	126
2.833495000	583545	126
2.833609000	584993	126
2.833741000	586441	126
2.833853000	587889	126
2.833988000	589337	126
2.834116000	590785	126
2.842159000	126	534313
2.854441000	126	537209
2.854602000	126	538657
2.854715000	126	540105
2.854927000	126	543001
2.855138000	126	545897
2.855424000	126	548793
2.855653000	126	551689
2.855934000	126	554585
2.856134000	126	557481
2.856384000	126	560377
2.856621000	126	563273
2.856919000	126	566169
2.857164000	126	569065
2.857406000	126	571961
2.857653000	126	574857
2.857894000	126	577753
2.858139000	126	580649
2.858387000	126	583545
2.858634000	126	586441
2.858879000	126	589337
2.859141000	126	592233
2.867740000	592233	126
2.867853000	593681	126
2.868001000	595129	126
2.880108000	596577	126
2.880262000	599473	126
2.880306000	600921	126
2.880501000	602369	126
2.880608000	603817	126
2.880745000	605265	126
2.880869000	606713	126
2.881000000	608161	126
2.881113000	609609	126
2.881242000	611057	126
2.881367000	612505	126
2.882535000	613953	126
2.882685000	615401	126
2.882783000	616849	126
2.882908000	618297	126
2.883024000	619745	126
2.883155000	621193	126
2.883290000	622641	126
2.883402000	624089	126
2.883517000	625537	126
2.883645000	626985	126
2.883760000	628433	126
2.883892000	629881	126
2.884007000	631329	126
2.884137000	632777	126
2.884252000	634225	126
2.884383000	635673	126
2.884498000	637121	126
2.884628000	638569	126
2.884742000	640017	126
2.884875000	641465	126
2.885006000	642913	126
2.885120000	644361	126
2.885252000	645809	126
2.885365000	647257	126
2.885498000	648705	126
2.885612000	650153	126
2.885743000	651601	126
2.885858000	653049	126
2.885989000	654497	126
2.886102000	655945	126
2.892899000	126	595129
2.905184000	126	599473
2.905296000	126	600921
2.905338000	126	602369
2.905637000	126	605265
2.905892000	126	608161
2.906135000	126	611057
2.906391000	126	613953
2.907711000	126	616849
2.907930000	126	619745
2.908176000	126	622641
2.908425000	126	625537
2.908665000	126	628433
2.908913000	126	631329
2.909158000	126	634225
2.909405000	126	637121
2.909650000	126	640017
2.909897000	126	642913
2.910143000	126	645809
2.910386000	126	648705
2.910634000	126	651601
2.910880000	126	654497
2.911124000	126	657393
2.918479000	657393	126
2.918610000	658841	126
2.930834000	660289	126
2.930987000	663185	126
2.931095000	664633	126
2.931226000	666081	126
2.931338000	667529	126
2.931475000	668977	126
2.931589000	670425	126
2.931763000	671873	126
2.931975000	674769	126
2.932082000	676217	126
2.932227000	677665	126
2.933243000	679113	126
2.933358000	680561	126
2.933488000	682009	126
2.933599000	683457	126
2.933732000	684905	126
2.933846000	686353	126
2.933977000	687801	126
2.934094000	689249	126
2.934223000	690697	126
2.934336000	692145	126
2.934469000	693593	126
2.934583000	695041	126
2.934713000	696489	126
2.934829000	697937	126
2.934959000	699385	126
2.935076000	700833	126
2.935205000	702281	126
2.935321000	703729	126
2.935452000	705177	126
2.935569000	706625	126
2.935696000	708073	126
2.935813000	709521	126
2.935942000	710969	126
2.936074000	712417	126
2.936189000	713865	126
2.936320000	715313	126
2.936434000	716761	126
2.936565000	718209	126
2.936680000	719657	126
2.936811000	721105	126
2.936927000	722553	126
2.937056000	724001	126
2.943652000	126	660289
2.955907000	126	663185
2.956025000	126	664633
2.956255000	126	667529
2.956498000	126	670425
2.956804000	126	674769
2.957123000	126	677665
2.958269000	126	680561
2.958511000	126	683457
2.958754000	126	686353
2.958997000	126	689249
2.959245000	126	692145
2.959490000	126	695041
2.959734000	126	697937
2.959980000	126	700833
2.960228000	126	703729
2.960475000	126	706625
2.960717000	126	709521
2.960963000	126	712417
2.961211000	126	715313
2.961456000	126	718209
2.961702000	126	721105
2.961949000	126	724001
2.969252000	725449	126
2.981561000	728345	126
2.981694000	731241	126
2.981808000	734137	126
2.982019000	735585	126
2.982146000	737033	126
2.982332000	738481	126
2.982442000	739929	126
2.982631000	741377	126
2.982821000	744273	126
2.983862000	745721	126
2.984052000	748617	126
2.984227000	750065	126
2.984471000	752961	126
2.984723000	755857	126
2.984963000	758753	126
2.985010000	760201	126
2.985173000	761649	126
2.985202000	763097	126
2.985462000	764545	126
2.985667000	767441	126
2.985828000	768889	126
2.986011000	771785	126
2.986141000	773233	126
2.986255000	774681	126
2.986388000	776129	126
2.986502000	777577	126
2.986635000	779025	126
2.986747000	780473	126
2.986878000	781921	126
2.986993000	783369	126
2.987125000	784817	126
2.987239000	786265	126
2.987370000	787713	126
2.987484000	789161	126
2.987616000	790609	126
2.987730000	792057	126
2.987861000	793505	126
2.994308000	126	728345
3.006660000	126	731241
3.006729000	126	732689
3.006849000	126	732689
3.007035000	126	732689
3.007176000	126	732689
3.007367000	126	732689
3.007465000	126	732689
3.007676000	126	732689
3.007849000	126	732689
3.008926000	126	732689
3.009083000	126	732689
3.009280000	126	732689
3.009517000	126	732689
3.009769000	126	732689
3.010007000	126	732689
3.010022000	126	732689
3.010201000	126	732689
3.010215000	126	732689
3.010513000	126	732689
3.010701000	126	732689
3.010876000	126	732689
3.011039000	126	732689
3.011163000	126	732689
3.011284000	126	732689
3.011414000	126	732689
3.011529000	126	732689
3.011661000	126	732689
3.011774000	126	732689
3.011899000	126	732689
3.012015000	126	732689
3.012147000	126	732689
3.012263000	126	732689
3.012393000	126	732689
3.012505000	126	732689
3.012638000	126	732689
3.012751000	126	732689
3.012881000	126	732689
3.019871000	794953	126
3.019992000	796401	126
3.020108000	797849	126
3.032218000	799297	126
3.032346000	800745	126
3.032459000	802193	126
3.032593000	803641	126
3.033034000	805089	126
3.033209000	732689	126
3.033267000	806537	126
3.033401000	807985	126
3.033534000	809433	126
3.033645000	810881	126
3.034603000	812329	126
3.034809000	815225	126
3.035111000	816673	126
3.035317000	819569	126
3.035592000	821017	126
3.035744000	822465	126
3.035857000	823913	126
3.036045000	825361	126
3.036231000	826809	126
3.036409000	828257	126
3.036576000	829705	126
3.036688000	831153	126
3.036936000	832601	126
3.037065000	834049	126
3.037294000	835497	126
3.037427000	836945	126
3.037673000	838393	126
3.037831000	839841	126
3.038051000	841289	126
3.038174000	842737	126
3.044933000	126	732689
3.045020000	126	732689
3.045137000	126	732689
3.057308000	126	732689
3.057372000	126	732689
3.057495000	126	732689
3.057628000	126	732689
3.058058000	126	732689
3.058267000	126	806537
3.058287000	126	807985
3.058431000	126	809433
3.058565000	126	810881
3.058678000	126	812329
3.059659000	126	815225
3.059838000	126	816673
3.060154000	126	819569
3.060345000	126	821017
3.060632000	126	822465
3.060771000	126	823913
3.060882000	126	825361
3.061071000	126	826809
3.061254000	126	828257
3.061430000	126	829705
3.061598000	126	831153
3.061959000	126	834049
3.062315000	126	836945
3.062694000	126	839841
3.063076000	126	842737
3.083995000	844185	126
3.084143000	847081	126
3.084255000	848529	126
3.084380000	849977	126
3.084535000	851425	126
3.084627000	852873	126
3.084754000	854321	126
3.084886000	855769	126
3.084993000	857217	126
3.085121000	858665	126
3.085249000	860113	126
3.085377000	861561	126
3.085482000	863009	126
3.085610000	864457	126
3.085728000	865905	126
3.085859000	867353	126
3.085970000	868801	126
3.086102000	870249	126
3.086215000	871697	126
3.086347000	873145	126
3.086478000	874593	126
3.086592000	876041	126
3.086773000	877489	126
3.086953000	878937	126
3.087116000	880385	126
3.087478000	881833	126
3.087635000	883281	126
3.087889000	884729	126
3.088001000	886177	126
3.088215000	887625	126
3.088346000	889073	126
3.088592000	890521	126
3.088722000	891969	126
3.102700000	126	844185
3.109081000	126	847081
3.109182000	126	848529
3.109287000	126	849977
3.109407000	126	851425
3.109574000	126	852873
3.109645000	126	854321
3.109776000	126	855769
3.109909000	126	857217
3.110034000	126	858665
3.110139000	126	860113
3.110272000	126	861561
3.110397000	126	863009
3.110497000	126	864457
3.110626000	126	865905
3.110748000	126	867353
3.110876000	126	868801
3.110990000	126	870249
3.111120000	126	871697
3.111233000	126	873145
3.111366000	126	874593
3.111496000	126	876041
3.111609000	126	877489
3.111790000	126	878937
3.111970000	126	880385
3.112132000	126	881833
3.112496000	126	883281
3.112657000	126	884729
3.112909000	126	886177
3.113020000	126	887625
3.113232000	126	889073
3.113365000	126	890521
3.113612000	126	891969
3.128349000	893417	126
3.134790000	896313	126
3.134900000	899209	126
3.135015000	900657	126
3.135139000	902105	126
3.135853000	903553	126
3.135975000	905001	126
3.136089000	906449	126
3.136221000	907897	126
3.136335000	909345	126
3.136472000	910793	126
3.136581000	912241	126
3.136725000	913689	126
3.136845000	915137	126
3.136961000	916585	126
3.137064000	918033	126
3.137247000	919481	126
3.137455000	922377	126
3.137487000	923825	126
3.137717000	925273	126
3.137813000	926721	126
3.138021000	928169	126
3.138193000	931065	126
3.138294000	932513	126
3.138425000	933961	126
3.138539000	935409	126
3.138671000	936857	126
3.138787000	938305	126
3.138931000	939753	126
3.139041000	941201	126
3.139167000	942649	126
3.139284000	944097	126
3.150673000	126	893417
3.153432000	126	896313
3.159921000	126	899209
3.160074000	126	902105
3.160904000	126	905001
3.161110000	126	907897
3.161355000	126	910793
3.161608000	126	913689
3.161896000	126	916585
3.162075000	126	919481
3.162292000	126	922377
3.162509000	126	925273
3.162837000	126	928169
3.163037000	126	931065
3.163305000	126	933961
3.163549000	126	936857
3.163805000	126	939753
3.164073000	126	942649
3.164317000	126	945545
3.178127000	945545	126
3.179016000	946993	126
3.179144000	948441	126
3.185608000	949889	126
3.185754000	952785	126
3.185887000	954233	126
3.186509000	955681	126
3.186712000	958577	126
3.186839000	960025	126
3.186965000	961473	126
3.187075000	962921	126
3.187210000	964369	126
3.187324000	965817	126
3.187443000	967265	126
3.187567000	968713	126
3.187698000	970161	126
3.187812000	971609	126
3.187942000	973057	126
3.188059000	974505	126
3.188188000	975953	126
3.188305000	977401	126
3.188435000	978849	126
3.188552000	980297	126
3.188594000	981745	126
3.188798000	983193	126
3.188927000	984641	126
3.189042000	986089	126
3.189175000	987537	126
3.189287000	988985	126
3.189418000	990433	126
3.189532000	991881	126
3.189700000	993329	126
3.189827000	994777	126
3.189943000	996225	126
3.190074000	997673	126
3.204114000	126	948441
3.210728000	126	952785
3.210945000	126	955681
3.211554000	126	958577
3.211869000	126	961473
3.212103000	126	964369
3.212348000	126	967265
3.212590000	126	970161
3.212841000	126	973057
3.213089000	126	975953
3.213328000	126	978849
3.213585000	126	981745
3.213828000	126	984641
3.214066000	126	987537
3.214309000	126	990433
3.214554000	126	993329
3.214848000	126	996225
3.215096000	126	999121
3.229766000	999121	126
3.229971000	1002017	126
3.236431000	1003465	126
3.236580000	1006361	126
3.236688000	1007809	126
3.236833000	1009257	126
3.237154000	1010705	126
3.237468000	1013601	126
3.237655000	1016497	126
3.237769000	1017945	126
3.237913000	1019393	126
3.238019000	1020841	126
3.238160000	1022289	126
3.238259000	1023737	126
3.238391000	1025185	126
3.238504000	1026633	126
3.238684000	1028081	126
3.238799000	1029529	126
3.238931000	1030977	126
3.239045000	1032425	126
3.239176000	1033873	126
3.239290000	1035321	126
3.239422000	1036769	126
3.239536000	1038217	126
3.239668000	1039665	126
3.239782000	1041113	126
3.239913000	1042561	126
3.240027000	1044009	126
3.240159000	1045457	126
3.240270000	1046905	126
3.240437000	1048353	126
3.240577000	1049801	126
3.240682000	1051249	126
3.240813000	1052697	126
3.254853000	126	1002017
3.261510000	126	1006361
3.261733000	126	1009257
3.262196000	126	1013601
3.262510000	126	1016497
3.262792000	126	1019393
3.263049000	126	1022289
3.263281000	126	1025185
3.263524000	126	1028081
3.263820000	126	1030977
3.264067000	126	1033873
3.264312000	126	1036769
3.264557000	126	1039665
3.264804000	126	1042561
3.265049000	126	1045457
3.265290000	126	1048353
3.265601000	126	1051249
3.265839000	126	1054145
3.280473000	1054145	126
3.287179000	1057041	126
3.287300000	1059937	126
3.287429000	1061385	126
3.287549000	1062833	126
3.287773000	1064281	126
3.287990000	1067177	126
3.288105000	1068625	126
3.288220000	1070073	126
3.288351000	1071521	126
3.288462000	1072969	126
3.288596000	1074417	126
3.288724000	1075865	126
3.288847000	1077313	126
3.288953000	1078761	126
3.289081000	1080209	126
3.289196000	1081657	126
3.289342000	1083105	126
3.289474000	1084553	126
3.289589000	1086001	126
3.289721000	1087449	126
3.289934000	1088897	126
3.290064000	1090345	126
3.290179000	1091793	126
3.290309000	1093241	126
3.290425000	1094689	126
3.290555000	1096137	126
3.290671000	1097585	126
3.290804000	1099033	126
3.290921000	1100481	126
3.291048000	1101929	126
3.291161000	1103377	126
3.291290000	1104825	126
3.291409000	1106273	126
3.291539000	1107721	126
3.305545000	126	1057041
3.312255000	126	1059937
3.312464000	126	1062833
3.312815000	126	1067177
3.313142000	126	1070073
3.313377000	126	1072969
3.313623000	126	1075865
3.313869000	126	1078761
3.314103000	126	1081657
3.314363000	126	1084553
3.314612000	126	1087449
3.314956000	126	1090345
3.315202000	126	1093241
3.315446000	126	1096137
3.315693000	126	1099033
3.315958000	126	1101929
3.316184000	126	1104825
3.316433000	126	1107721
3.331156000	1109169	126
3.331358000	1112065	126
3.337874000	1113513	126
3.338064000	1116409	126
3.338168000	1117857	126
3.338402000	1119305	126
3.338606000	1122201	126
3.338713000	1123649	126
3.338841000	1125097	126
3.338964000	1126545	126
3.339088000	1127993	126
3.339199000	1129441	126
3.339331000	1130889	126
3.339494000	1132337	126
3.339626000	1133785	126
3.339740000	1135233	126
3.339871000	1136681	126
3.339988000	1138129	126
3.340117000	1139577	126
3.340233000	1141025	126
3.340362000	1142473	126
3.340478000	1143921	126
3.340608000	1145369	126
3.340739000	1146817	126
3.340855000	1148265	126
3.340986000	1149713	126
3.341099000	1151161	126
3.341231000	1152609	126
3.341345000	1154057	126
3.341477000	1155505	126
3.341629000	1156953	126
3.341724000	1158401	126
3.341855000	1159849	126
3.341969000	1161297	126
3.342100000	1162745	126
3.354665000	126	1109169
3.356208000	126	1112065
3.362948000	126	1116409
3.363201000	126	1119305
3.363446000	126	1122201
3.363758000	126	1125097
3.363988000	126	1127993
3.364222000	126	1130889
3.364515000	126	1133785
3.364763000	126	1136681
3.365011000	126	1139577
3.365257000	126	1142473
3.365500000	126	1145369
3.365762000	126	1148265
3.366009000	126	1151161
3.366253000	126	1154057
3.366506000	126	1156953
3.366746000	126	1159849
3.366991000	126	1162745
3.380243000	1164193	126
3.380373000	1165641	126
3.381845000	1167089	126
3.388619000	1169985	126
3.388766000	1172881	126
3.388899000	1174329	126
3.389010000	1175777	126
3.389137000	1177225	126
3.389252000	1178673	126
3.389394000	1180121	126
3.389498000	1181569	126
3.389634000	1183017	126
3.389744000	1184465	126
3.389892000	1185913	126
3.390024000	1187361	126
3.390138000	1188809	126
3.390268000	1190257	126
3.390382000	1191705	126
3.390513000	1193153	126
3.390630000	1194601	126
3.390761000	1196049	126
3.390875000	1197497	126
3.391005000	1198945	126
3.391118000	1200393	126
3.391252000	1201841	126
3.391365000	1203289	126
3.391497000	1204737	126
3.391612000	1206185	126
3.391743000	1207633	126
3.391857000	1209081	126
3.391989000	1210529	126
3.392103000	1211977	126
3.392234000	1213425	126
3.392382000	1214873	126
3.392512000	1216321	126
3.392629000	1217769	126
3.392758000	1219217	126
3.405280000	126	1165641
3.406923000	126	1169985
3.413753000	126	1172881
3.413956000	126	1175777
